perception_trigger_date,annotation_layer_name,data_set_name,kilometers_perceived,total_dataset_kilometers,perceived_object_types,triggered_by
11/12/2024 12:07,Untitled Perception Request 2024-11-12,4B-HarbourGrace-3,50617.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/12/2024 12:12,Untitled Perception Request 2024-11-12,4B-HarbourGrace-4,30688.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/12/2024 12:18,Untitled Perception Request 2024-11-12,4A1_VirginArm_1,65224.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/12/2024 12:25,Untitled Perception Request 2024-11-12,4A1NannyBagHillOLT2,110618.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
11/13/2024 0:58,Untitled Perception Request 2024-11-12,4B_BayRobertsMPLS_2,45454,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/13/2024 10:16,Untitled Perception Request 2024-11-13,NS_Pilot_CRSEnriched,4295.1,"{BOLLARD,FIRE_HYDRANT,GENERIC_SIGNFACE,LAMP,LIGHT_POLE,MAILBOX,MANHOLE,Point,SIGN_MAST,STOP_SIGN,TRAFFIC_LIGHT,TRAFFIC_PEDX_LIGHT,TREE_TRUNK,UTILITY_POLE,UTIL_PEDESTAL}",alex.hill-stosky@eagle-eac.com,theon.barnes@eagle-eac.com
11/13/2024 12:53,Untitled Perception Request 2024-11-13,4A1NannyBagHillOLT1,35776.2,"{Point,UTILITY_POLE}",theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/13/2024 14:02,Untitled Perception Request 2024-11-13,4B_BrigusOLT_1,36437.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/14/2024 12:07,Untitled Perception Request 2024-11-14,4B_BrigusOLT_3,30776.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/14/2024 15:03,Untitled Perception Request 2024-11-14,5A_GanderPOP_1,7557.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/15/2024 11:58,Untitled Perception Request 2024-11-15,4B_BrigusOLT_2,29810,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/15/2024 12:11,Untitled Perception Request 2024-11-15,4A1NorrisArmOLT1,90738.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/15/2024 13:02,Untitled Perception Request 2024-11-15,5A_Gambo_MPLS_1,61605.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/15/2024 15:31,Untitled Perception Request 2024-11-15,5A_GloverTown_3,32988,{UTILITY_POLE},theon.barnes@eagle-eac.com,tyler@mach9.io
11/15/2024 15:35,Untitled Perception Request 2024-11-15,5A_ GLOVERTOWN_2,36259.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/15/2024 17:28,Untitled Perception Request 11/15/2024,2023-NOV-30_Kintore_TrkA,,{NULL},tyler@mach9.io,theon.barnes@eagle-eac.com
11/16/2024 14:23,Untitled Perception Request 2024-11-16,5A_GanderPOP_2,35601.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/16/2024 14:28,Untitled Perception Request 2024-11-16,5A_Eastport_1,60405,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/16/2024 14:33,Untitled Perception Request 2024-11-16,5A_Gambo_MPLS_2,35053.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/17/2024 14:15,Untitled Perception Request 2024-11-17,5A_Glenwood_POP_1,63325,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/17/2024 14:24,Untitled Perception Request 2024-11-17,5BSalmonCoveOLT2,44315.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/17/2024 14:26,Untitled Perception Request 2024-11-17,5B_SalmonCoveOLT3,10341.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/17/2024 14:38,Untitled Perception Request 2024-11-17,3B_BrigusJunction_3,16980.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/18/2024 11:56,Untitled Perception Request 2024-11-18,5A_Greenspond_1,31093.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/18/2024 12:05,Untitled Perception Request 2024-11-18,5A_IglooCity_1,53243.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/18/2024 12:15,Untitled Perception Request 2024-11-18,4A1_LoonHarbour_1,66899.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/19/2024 13:27,Untitled Perception Request 2024-11-19,5BSalmonCoveOLT1,50572.7,"{Point,UTILITY_POLE}",theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/19/2024 15:52,Untitled Perception Request 2024-11-19,5A_Centreville_1,39830.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 11:53,Untitled Perception Request 2024-11-20,3B_WhitbourneMPLS_2,34249.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 11:58,Untitled Perception Request 2024-11-20,4A_GrRatBrook_1,51859.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 12:05,Untitled Perception Request 2024-11-20,5A_Wellington_1,37268.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 12:09,Untitled Perception Request 2024-11-20,5A_Lumsden_1,54577,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 12:12,Untitled Perception Request 2024-11-20,5A_PoundCovePOP_2,14670.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 12:16,Untitled Perception Request 2024-11-20,6B-Clarenville-1,46609.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 12:20,Untitled Perception Request 2024-11-20,6B-ComeByChance-2,16488.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/20/2024 17:30,Untitled Perception Request 2024-11-20,5A_PoundCovePOP_1,38946.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/21/2024 14:38,Untitled Perception Request 2024-11-21,6B-ComeByChance-1,,{NULL},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/21/2024 14:38,Untitled Perception Request 2024-11-21,6B-ComeByChance-1,,{NULL},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/21/2024 14:38,Untitled Perception Request 2024-11-21,6B-ComeByChance-1,71140.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/21/2024 18:38,Untitled Perception Request 2024-11-21,5B_NewPerlicanOLT_2,23715.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 0:41,Untitled Perception Request 2024-11-21,6A_BonavistaPOP_1,3600,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 0:46,Untitled Perception Request 2024-11-21,6B-HillviewOLT-1,61461.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 11:58,Untitled Perception Request 2024-11-22,5B-OldPelican-OKE1,41960.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 12:03,Untitled Perception Request 2024-11-22,6A-JuniperPond-1,26569.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 15:32,Untitled Perception Request 2024-11-22,6A_BonavistaPOP_2,16291.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 15:36,Untitled Perception Request 2024-11-22,6A_BonavistaPOP_4,14271.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 17:43,Untitled Perception Request 2024-11-22,6A_BonavistaPOP_3,16711.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 17:47,Untitled Perception Request 2024-11-22,6A_BonavistaPOP_5,21859.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/22/2024 18:51,Untitled Perception Request 2024-11-22,5B_NewpelicanOLT_1,40813.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 14:27,Untitled Perception Request 2024-11-24,5B_OldPelicanOLT1,83033.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 14:38,Untitled Perception Request 2024-11-24,5B_OldPelicanOLT2,79245.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 14:48,Untitled Perception Request 2024-11-24,6AMustgravetownOLT1,15066.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 14:58,Untitled Perception Request 2024-11-24,6A_BonavistaPOP_6,23975,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 15:08,Untitled Perception Request 2024-11-24,6AKingsCoveOLT2,12785.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 15:16,Untitled Perception Request 2024-11-24,6AMustgravetownOLT2,12097.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/24/2024 15:26,Untitled Perception Request 2024-11-24,6ASaltonPondOLT1,52224.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 11:56,Untitled Perception Request 2024-11-25,6AKingsCoveOLT1,36959.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 11:57,Untitled Perception Request 2024-11-25,6A_CatalinaHrbOLT_1,28414.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 12:04,Untitled Perception Request 2024-11-25,6B_GrassyHeadPOP_1,31684.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 12:09,Untitled Perception Request 2024-11-25,6B_LongPondOLT_1,26494,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 16:17,Untitled Perception Request 2024-11-25,6A_CatalinaHrbOLT_2,24164.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 18:58,Untitled Perception Request 2024-11-25,6APortBlandfordOLT1,0,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/25/2024 21:48,Untitled Perception Request 2024-11-25,6A_CatalinaHrbOLT_3,4717.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/26/2024 11:59,Untitled Perception Request 2024-11-26,6ATerraNovaOLT1,10779.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/26/2024 13:59,Untitled Perception Request 2024-11-26,6B-LowRockCove-1,32958.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/26/2024 19:22,Untitled Perception Request 2024-11-26,6AMustgravetownOLT3,33277.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 12:03,Untitled Perception Request 2024-11-27,6ATerraNovaOLT2,40851.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 18:58,Untitled Perception Request 2024-11-27,P2UWhiteHills1,50128.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:03,Untitled Perception Request 2024-11-27,P2UWoodyPoint1,49324.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:19,Untitled Perception Request 2024-11-27,P2URockyHarbourPOP1,20909.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:25,Untitled Perception Request 2024-11-27,P2URockyHarbourNEW1,32586.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:37,Untitled Perception Request 2024-11-27,6B-HickmansHarbour-1,41864.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:43,Untitled Perception Request 2024-11-27,7A_CooksHarbour_2,49058.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:52,Untitled Perception Request 2024-11-27,P2UStPauls1,46599.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/27/2024 19:54,Untitled Perception Request 2024-11-27,P2UDeerLake1,20355.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/28/2024 14:12,Untitled Perception Request 2024-11-28,6A-IndianArm-1,40040.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/28/2024 14:44,Untitled Perception Request 2024-11-28,7A_BlanchePoint_1,59160.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/28/2024 14:57,Untitled Perception Request 2024-11-28,P2UPynnsBrook,66904.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
11/29/2024 12:40,Untitled Perception Request 2024-11-29,7A_Raleigh_1,33899.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/2/2024 12:05,Untitled Perception Request 2024-12-02,6B_SwiftCurrentOLT_1,43874.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/2/2024 12:11,Untitled Perception Request 2024-12-02,7A_StLunaire_1,45675.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/2/2024 12:15,Untitled Perception Request 2024-12-02,7B_Annieopsquotch_1,44724.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/3/2024 15:09,Untitled Perception Request 2024-12-03,2A1_PortlandCreek_1,40579.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/3/2024 19:30,Untitled Perception Request 2024-12-03,7B_Burgeo_1,30706,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/4/2024 12:42,Untitled Perception Request 2024-12-04,7A_RiverOfPonds__1,52377.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/4/2024 12:52,Untitled Perception Request 2024-12-04,7B_ReachRoad_1,41310,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/5/2024 12:04,Untitled Perception Request 2024-12-05,7B_OtterPond_1,42885.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/5/2024 12:27,Untitled Perception Request 2024-12-05,7A_PortSaunders_1,79790.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/6/2024 12:02,Untitled Perception Request 2024-12-06,P2URockyHarbourPOP2,43117.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/6/2024 12:10,Untitled Perception Request 2024-12-06,7A_GreenIslandCove_1,41524.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/9/2024 11:55,Untitled Perception Request 2024-12-09,7A_ThreeMileLake_1,85202.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/9/2024 19:47,Untitled Perception Request 2024-12-09,7A_AnchorPoint_1,31085.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/9/2024 19:51,Untitled Perception Request 2024-12-09,7A_AnchorPoint_2,40946.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/11/2024 15:01,Untitled Perception Request 2024-12-11,6APortBlandfordOLT1,60274.5,"{Point,UTILITY_POLE}",theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/11/2024 20:35,Untitled Perception Request 2024-12-11,6A-PortRexton-1,57268.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/13/2024 21:18,Untitled Perception Request 2024-12-13,P2UMcKays1,25467.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/13/2024 21:25,Untitled Perception Request 2024-12-13,P2UMcKays2,27004,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/13/2024 21:31,Untitled Perception Request 2024-12-13,P2UMcKays3,46741.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/13/2024 21:36,Untitled Perception Request 2024-12-13,1B_BoatHarbourPOP_1,19659.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
12/13/2024 21:43,Untitled Perception Request 2024-12-13,4A_WooddaleOLT_1,28458.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
12/13/2024 21:50,Untitled Perception Request 2024-12-13,1B_BoatHarbourOLT_2,56437.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
12/19/2024 15:14,Untitled Perception Request 2024-12-19,Marystown_MPLS,6859.9,"{LIGHT_POLE,UTILITY_POLE}",alex.hill-stosky@eagle-eac.com,alex.hill-stosky@eagle-eac.com
12/19/2024 16:09,Untitled Perception Request 2024-12-19,Marystown_MPLS,6859.9,"{LIGHT_POLE,UTILITY_POLE}",alex.hill-stosky@eagle-eac.com,oliver.ebbett@eagle-eac.com
12/19/2024 23:28,Untitled Perception Request 12/19/2024,Marystown_MPLS_4,5840.7,{UTILITY_POLE},alex.hill-stosky@eagle-eac.com,oliver.ebbett@eagle-eac.com
12/20/2024 12:50,Untitled Perception Request 2024-12-20,Marystown_MPLS_2,22549.2,{UTILITY_POLE},oliver.ebbett@eagle-eac.com,theon.barnes@eagle-eac.com
12/20/2024 12:51,Untitled Perception Request 2024-12-20,Marystown_MPLS_5,29781.7,{UTILITY_POLE},oliver.ebbett@eagle-eac.com,theon.barnes@eagle-eac.com
12/27/2024 14:48,Untitled Perception Request 2024-12-27,Marystown_MPLS_3,53415.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/2/2025 12:53,Untitled Perception Request 2025-01-02,4B_BayRobertsMPLS_3,52989.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/13/2025 1:44,All' Perception 1/12/2025,2024-Dec-18_Wolfvile,36456.3,"{BOLLARD,FIRE_HYDRANT,GENERIC_SIGNFACE,LAMP,LIGHT_POLE,MANHOLE,POLE_MOUNT_XFORMER,SIGN_ASSEMBLY,SIGN_MAST,STOP_SIGN,TRAFFIC_LIGHT,TREE_TRUNK,UTIL_CABINET,UTILITY_POLE,UTIL_PEDESTAL}",alex.hill-stosky@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/17/2025 19:33,Pleasant St (Skyway Dr) (2025-01-20),2024-Dec-18_Wolfvile,2717.7,"{BOLLARD,FIRE_HYDRANT,GENERIC_SIGNFACE,LAMP,LIGHT_POLE,MANHOLE,POLE_MOUNT_XFORMER,SIGN_ASSEMBLY,SIGN_MAST,STOP_SIGN,TRAFFIC_LIGHT,TREE_TRUNK,UTIL_CABINET,UTILITY_POLE,UTIL_PEDESTAL}",alex.hill-stosky@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/17/2025 19:34,Earnscliffe Ave (2025-01-20),2024-Dec-18_Wolfvile,706.1,"{BOLLARD,FIRE_HYDRANT,GENERIC_SIGNFACE,LAMP,LIGHT_POLE,MANHOLE,POLE_MOUNT_XFORMER,SIGN_MAST,STOP_SIGN,TREE_TRUNK,UTIL_CABINET,UTILITY_POLE,UTIL_PEDESTAL}",alex.hill-stosky@eagle-eac.com,theon.barnes@eagle-eac.com
1/20/2025 16:01,Acadia St (2025-01-20),2024-Dec-18_Wolfvile,635.6,"{BOLLARD,DRAIN,FIRE_HYDRANT,GENERIC_SIGNFACE,LAMP,LIGHT_POLE,MANHOLE,POLE_MOUNT_XFORMER,SIGN_ASSEMBLY,SIGN_MAST,STOP_SIGN,TRAFFIC_PEDX_LIGHT,TREE_TRUNK,UTILITY_POLE,UTIL_PEDESTAL}",alex.hill-stosky@eagle-eac.com,theon.barnes@eagle-eac.com
1/27/2025 11:56,Untitled Perception Request 2025-01-27,4B_HarbourGrace_1,40166.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/27/2025 18:50,Untitled Perception Request 2025-01-27,1B_StLawrenceOLT_1,42151,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/27/2025 18:53,Untitled Perception Request 2025-01-27,P2USaintAndrews1,8763.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/27/2025 18:58,Untitled Perception Request 2025-01-27,P2USaintAndrews2,31312.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 12:40,Untitled Perception Request 1/28/2025,4A1_Lewisporte_1,,{NULL},alex.hill-stosky@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 13:36,Untitled Perception Request 2025-01-28,1A_Stephenville_3,673.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 13:37,Untitled Perception Request 2025-01-28,P2UStephenville1,38820.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 13:46,Untitled Perception Request 2025-01-28,P2UStephenville2,72324.2,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 13:47,Untitled Perception Request 2025-01-28,P2UCoalBrook1,37959.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:00,Untitled Perception Request 2025-01-28,P2UPortauPort1,25639.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:05,Untitled Perception Request 2025-01-28,1A_P2USheavesHead1,44756.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:07,Untitled Perception Request 2025-01-28,P2UStGeorges1,32987.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:10,Untitled Perception Request 2025-01-28,P2UStGeorges4,13262.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:23,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_K,9233.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:26,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_L,3471,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:33,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_R,705,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:43,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_Q,5808,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:47,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_M,253.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:53,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_P,1548.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 14:58,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_N,2153.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 15:14,Untitled Perception Request 2025-01-28,P2UTroutBrook1_Track_O,469.6,{UTILITY_POLE},theon.barnes@eagle-eac.com,leon.quick@eagle-eac.com
1/28/2025 15:24,Untitled Perception Request 2025-01-28,1B_GrandBeachOLT_1,37276.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 15:41,Untitled Perception Request 2025-01-28,1B_Burin_1,47559.5,{UTILITY_POLE},leon.quick@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:02,Untitled Perception Request 2025-01-28,1B_GrandBankOLT_2,25597.8,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:05,Untitled Perception Request 2025-01-28,1B_GrandBankPOP_1,25708,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:07,Untitled Perception Request 2025-01-28,1B_GrandBankPOP_3,16885.1,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:10,Untitled Perception Request 2025-01-28,1B_TerrencevilleOLT_1,46581.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:34,Untitled Perception Request 2025-01-28,P2UGeorgesLake1,33562.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:34,Untitled Perception Request 2025-01-28,P2UGeorgesLake2,35276.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:39,Untitled Perception Request 2025-01-28,P2UBlomidon2,24845.5,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/28/2025 16:50,Untitled Perception Request 2025-01-28,P2UGillams2,48077.7,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/29/2025 12:06,Untitled Perception Request 2025-01-29,P2UBlomidon3,15762.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/29/2025 13:35,Untitled Perception Request 2025-01-29,1B_LamalineOLT_1,49000.4,{UTILITY_POLE},theon.barnes@eagle-eac.com,theon.barnes@eagle-eac.com
1/29/2025 13:39,Untitled Perception Request 2025-01-29,1B_Burin_2,40846.9,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
1/29/2025 19:21,Untitled Perception Request 2025-01-29,P2UGillams1,37571.3,{UTILITY_POLE},theon.barnes@eagle-eac.com,alex.hill-stosky@eagle-eac.com
2/4/2025 11:57,Untitled Perception Request 2025-02-04,2A_Hughes Brook,19768.5,{UTILITY_POLE},alex.hill-stosky@eagle-eac.com,theon.barnes@eagle-eac.com
